Marital Status,Application mode,Application order,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991
1,17,5,1,1,127.0,1,3,4,2,2,122.8,0,0,0,1,1,0,-0.4303628237699172,0,0,6,6,-0.551603750376436,0.34946752937166287,0,0,6,9,0,0.0,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,1,1,138.0,1,38,19,9,5,144.3,0,0,0,1,0,0,-0.4303628237699172,0,0,7,9,0.4180498886958897,0.42517636560444516,0,0,8,8,7,13.57142857,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,44,1,1,39,150.0,1,38,37,9,9,150.0,1,0,0,1,1,0,-0.4303628237699172,0,0,6,8,0.4180498886958897,0.5129297886219576,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,39,1,1,1,120.0,1,37,37,9,8,108.5,0,0,0,1,1,0,1.6785192889147356,0,0,7,18,-1.5212573894487618,-2.1971023928012143,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,1,1,145.0,1,19,19,9,7,136.6,0,0,0,1,0,1,-0.562167955812708,0,0,7,12,0.4180498886958897,0.6454202515131302,0,0,8,10,7,14.05142857,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,18,1,1,1,123.0,1,37,37,3,3,118.0,1,0,0,1,0,1,-0.562167955812708,0,0,8,8,0.741267768386665,0.24347516029759653,0,0,8,8,7,11.82,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,39,1,0,1,130.0,1,37,37,6,5,113.5,1,0,0,1,0,0,1.6785192889147356,0,0,6,0,-1.5212573894487618,-2.1971023928012143,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,44,1,1,39,140.0,1,1,1,9,9,140.0,0,0,0,1,1,0,-0.2985576917271264,0,0,0,0,-1.5212573894487618,-2.1971023928012143,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,7,1,1,3,130.0,1,1,1,4,10,125.1,0,0,1,0,0,0,0.4922731005296184,0,0,6,8,-1.5212573894487618,-2.1971023928012143,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,10,1,1,1,115.0,24,3,1,9,9,116.1,1,0,0,1,0,0,-0.562167955812708,1,0,6,6,0.4180498886958897,0.5903592795197624,0,0,6,6,6,14.33333333,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,39,2,1,12,133.1,1,19,38,9,9,120.0,1,0,1,0,1,0,0.6240782325724092,0,0,5,5,-1.5212573894487618,-2.1971023928012143,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,1,1,1,159.0,1,3,3,2,2,165.7,1,0,0,1,1,0,-0.6939730878554988,0,0,0,0,-1.5212573894487618,-2.1971023928012143,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,43,1,1,1,130.0,1,2,39,2,5,124.6,0,0,0,1,1,0,1.8103244209575264,0,19,21,21,5.266318084057518,0.37896447975995967,0,13,19,19,19,12.21052632,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,39,1,1,1,133.1,1,1,1,4,4,120.0,0,0,1,0,1,0,1.0194936287007816,0,0,5,13,-0.22838587068566077,0.5903592795197624,1,0,5,12,3,11.66666667,1,9.4,-0.8,-3.12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,43,1,1,1,120.0,6,1,3,9,2,120.0,0,0,1,1,0,0,-0.2985576917271264,1,2,5,9,0.09483200900511447,0.5284156868015184,2,0,5,7,2,12.5,2,10.8,1.4,1.74,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,53,1,1,42,150.0,1,1,19,3,8,150.3,1,0,0,1,1,1,-0.2985576917271264,0,7,11,15,1.3877035277682155,0.7394827430122491,0,4,9,15,7,13.75,0,8.9,1.4,3.51,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,3,1,1,149.0,1,1,1,4,4,129.3,1,0,0,1,1,0,-0.6939730878554988,0,0,8,8,0.741267768386665,0.5077678225621038,0,0,8,8,7,13.1,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,7,1,1,3,130.0,1,37,37,90,90,130.0,1,0,0,1,1,0,0.8876884966579909,0,0,8,8,-1.5212573894487618,-2.1971023928012143,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,39,1,1,3,122.0,1,19,1,4,8,135.8,0,0,0,1,0,0,0.09685770440124603,0,0,8,8,0.741267768386665,0.3635277420803664,0,0,8,8,7,12.40142857,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,43,3,1,1,140.0,1,1,19,9,7,127.5,1,0,1,1,0,1,-0.4303628237699172,0,0,7,9,0.741267768386665,0.34832042694991,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,1,1,142.0,1,12,12,9,4,132.6,1,0,0,1,0,0,-0.6939730878554988,0,0,6,8,0.09483200900511447,0.9826687000686407,0,0,6,7,5,12.2,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,44,1,1,39,140.0,1,4,4,2,10,140.0,1,0,0,1,1,0,-0.4303628237699172,0,1,5,8,-0.8748216300672113,0.17740199473146961,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,17,2,1,1,127.0,1,19,37,9,7,121.3,1,0,0,1,0,1,-0.4303628237699172,0,0,8,8,0.741267768386665,0.3765063990123453,0,0,8,8,7,12.46428571,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,1,1,133.0,1,19,9,0,0,121.5,1,0,0,1,0,1,-0.4303628237699172,0,0,6,12,-1.5212573894487618,-2.1971023928012143,0,0,6,12,0,0.0,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,17,1,1,1,137.0,1,34,38,0,7,137.7,1,0,1,0,0,0,-0.562167955812708,0,0,6,14,-1.1980395097579866,-0.13231596885975003,0,0,6,13,0,0.0,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,17,1,1,1,133.1,1,1,37,4,5,150.0,0,0,0,1,1,0,-0.2985576917271264,0,0,6,8,0.4180498886958897,0.8484575825124455,0,0,6,9,5,14.33333333,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,17,6,1,1,126.0,1,1,19,5,5,119.0,1,0,0,1,0,0,-0.6939730878554988,0,0,6,0,-1.5212573894487618,-2.1971023928012143,0,0,6,0,0,0.0,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,42,1,1,39,150.0,1,1,1,4,7,150.0,1,0,0,1,0,0,0.3604679684868276,0,11,18,45,4.2966644449851925,0.24622820817458968,10,9,13,27,13,12.46153846,5,15.5,2.8,-4.06,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,39,1,1,3,130.0,1,3,3,3,10,147.6,0,0,0,1,1,0,1.0194936287007816,0,0,5,0,-1.5212573894487618,-2.1971023928012143,0,0,5,0,0,0.0,0,10.8,1.4,1.74,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,2,1,1,143.0,1,5,5,2,2,137.8,0,0,0,1,1,0,-0.562167955812708,0,0,7,10,0.4180498886958897,0.588884431484151,0,0,8,9,8,12.68888889,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,17,1,1,1,122.0,1,3,1,9,10,114.7,0,0,0,1,0,0,-0.562167955812708,0,0,6,9,0.09483200900511447,0.315054423682496,0,0,6,8,6,12.42857143,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17,1,1,1,122.0,1,1,1,4,9,112.9,1,0,0,1,0,0,-0.16675255968433558,0,0,6,14,-0.22838587068566077,0.3322609765270794,0,0,6,11,3,11.33333333,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,6,1,1,139.0,1,19,12,4,4,125.0,1,0,0,1,0,0,-0.6939730878554988,0,0,5,8,-0.551603750376436,0.34946752937166287,0,0,5,7,4,12.0,0,7.6,2.6,0.32,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,4,1,1,128.0,1,38,38,3,7,121.0,1,0,0,1,0,0,-0.562167955812708,0,0,6,8,0.4180498886958897,0.5903592795197624,0,0,6,9,6,13.57142857,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,43,1,0,1,130.0,1,37,37,9,9,119.5,1,0,0,1,0,0,-0.16675255968433558,0,9,15,17,3.3270108059128667,0.11545840201322553,0,9,14,15,14,12.42857143,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,2,1,1,130.0,1,37,37,9,9,117.8,0,0,0,1,0,0,-0.6939730878554988,0,0,5,8,-0.8748216300672113,-0.13231596885975003,0,0,5,9,3,11.33333333,0,7.6,2.6,0.32,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,17,3,1,1,130.0,1,1,4,4,2,131.4,0,0,0,1,1,0,-0.4303628237699172,0,0,6,6,0.4180498886958897,0.7280117084707888,0,0,6,8,6,12.33333333,0,11.1,0.6,2.02,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1,2,1,1,139.0,1,38,37,9,7,125.0,1,0,0,1,0,1,-0.562167955812708,0,0,7,7,0.4180498886958897,0.46647209408327467,0,0,7,7,6,12.9,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,17,1,1,1,150.0,1,38,38,7,7,137.8,1,0,0,1,0,1,-0.6939730878554988,0,0,6,6,0.4180498886958897,0.9000772431109821,0,0,6,6,6,15.5,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,17,3,1,1,134.0,1,37,38,9,9,120.4,1,0,0,1,0,0,-0.4303628237699172,0,0,5,13,-0.551603750376436,0.14298888697751647,2,0,5,8,5,12.6,0,9.4,-0.8,-3.12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,1,137.0,1,3,38,3,5,129.3,1,0,0,1,0,0,-0.6939730878554988,0,0,5,6,0.09483200900511447,0.23934558744971368,1,0,5,8,5,11.6,0,9.4,-0.8,-3.12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1,1,1,1,133.1,1,34,34,0,0,131.8,0,0,0,1,0,0,0.09685770440124603,0,14,15,17,3.0037929262220913,0.14790504640795904,0,13,14,15,13,12.84615385,0,7.6,2.6,0.32,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,15,1,1,1,150.0,1,38,1,9,1,150.0,0,0,0,1,1,0,-0.562167955812708,0,0,5,5,0.09483200900511447,-0.008428783423262245,0,0,5,8,5,11.6,0,12.4,0.5,1.79,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,1,1,1,117.0,1,1,19,4,7,113.5,1,0,0,1,0,1,-0.6939730878554988,0,0,6,6,0.4180498886958897,0.5215330660766424,0,0,6,7,6,14.14285714,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17,1,1,1,145.0,1,19,37,4,8,136.8,1,0,0,1,0,0,-0.6939730878554988,0,0,8,9,1.06448564807744,0.7715442882206258,1,0,8,9,8,14.3775,1,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,1,1,140.0,1,19,19,3,6,124.3,1,0,0,1,0,1,-0.6939730878554988,0,0,7,7,0.741267768386665,0.8056870059980049,0,0,8,11,8,14.88181818,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,17,6,1,1,124.0,1,19,19,4,0,126.1,1,0,0,1,1,0,-0.4303628237699172,0,0,5,7,-0.22838587068566077,0.48711995832268923,0,0,5,9,5,14.83333333,3,7.6,2.6,0.32,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,17,2,1,1,128.0,1,38,38,9,9,129.1,1,0,0,1,0,0,-0.6939730878554988,0,0,6,6,0.4180498886958897,0.41829374487956916,0,0,6,7,5,14.6,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,1,1,1,1,151.0,1,38,37,9,8,132.1,1,0,0,1,0,0,1.414909024829154,0,0,5,7,-0.8748216300672113,-0.13231596885975003,0,0,5,6,4,12.0,0,7.6,2.6,0.32,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,39,1,1,1,133.1,1,1,19,9,9,120.0,0,0,0,1,1,1,1.414909024829154,0,0,8,8,0.741267768386665,0.6611519563221022,0,0,8,8,7,13.84285714,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,43,1,1,1,124.0,1,1,1,3,1,118.8,1,0,1,0,0,0,-0.16675255968433558,0,6,10,16,0.4180498886958897,0.24622820817458968,0,2,7,8,2,13.0,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,43,1,1,6,138.6,1,34,34,0,0,138.6,1,0,0,1,1,0,-0.4303628237699172,0,0,6,10,-0.22838587068566077,0.17740199473146961,0,0,6,11,3,11.66666667,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,39,1,1,19,100.0,1,37,38,9,9,120.0,0,0,0,1,0,0,0.7558833646152,0,0,7,9,-1.1980395097579866,-0.13231596885975003,0,0,7,0,0,0.0,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,5,1,1,118.0,1,3,1,5,10,113.5,1,0,0,1,0,0,-0.4303628237699172,0,0,7,7,0.741267768386665,0.7570170414706913,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,2,1,1,145.0,1,1,19,4,8,121.4,0,0,0,1,0,0,-0.4303628237699172,0,0,6,13,-1.5212573894487618,-2.1971023928012143,0,0,5,11,0,0.0,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,18,2,1,1,136.0,1,1,2,5,4,122.7,1,0,0,1,1,0,-0.6939730878554988,0,0,5,7,0.09483200900511447,0.4045285013650306,0,0,5,9,3,13.25,0,13.9,-0.3,0.79,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,2,1,1,133.0,1,3,1,2,4,130.2,0,0,0,1,1,0,-0.562167955812708,0,0,6,9,0.09483200900511447,0.4045285013650306,0,6,10,16,8,11.0,1,8.9,1.4,3.51,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,6,1,1,143.0,1,38,19,7,9,129.5,1,0,0,1,0,1,-0.6939730878554988,0,0,8,8,0.741267768386665,0.6520079030438416,0,0,8,8,7,13.79857143,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,3,1,1,128.0,1,1,1,4,10,118.9,1,0,0,1,0,0,-0.4303628237699172,0,0,7,8,0.741267768386665,0.1954688759409575,0,0,8,9,7,14.07142857,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,44,1,0,39,150.0,1,37,37,6,6,150.0,0,0,0,1,0,0,1.0194936287007816,0,2,6,8,0.4180498886958897,0.2806413159285428,0,2,7,8,7,13.42857143,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,39,1,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,1.9421295530003173,0,0,6,0,-1.5212573894487618,-2.1971023928012143,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,17,2,1,1,132.0,1,38,1,7,7,133.1,1,0,0,1,0,1,-0.562167955812708,0,0,6,8,0.09483200900511447,0.321937044407372,0,0,6,7,6,11.5,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,3,1,1,106.0,1,3,1,2,3,105.7,1,0,0,1,1,0,-0.562167955812708,0,0,6,6,0.4180498886958897,0.5559461717658093,0,0,6,9,5,13.8,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,1,1,145.0,1,1,1,4,10,145.0,0,0,0,1,0,0,-0.6939730878554988,0,0,7,7,0.4180498886958897,0.6650357225405742,0,0,8,16,0,0.0,1,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,39,1,1,1,133.1,1,1,19,3,3,154.3,0,0,0,1,0,0,1.1512987607435725,0,0,7,0,-1.5212573894487618,-2.1971023928012143,0,0,8,0,0,0.0,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,1,1,1,1,136.0,1,37,37,9,9,122.7,0,0,0,1,0,1,2.8647654772998528,0,0,6,10,-0.22838587068566077,0.17740199473146961,0,0,6,16,2,10.5,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,5,1,1,133.1,1,1,19,3,3,112.0,1,0,0,1,1,1,-0.2985576917271264,0,0,6,6,0.4180498886958897,0.5903592795197624,0,0,6,6,6,11.16666667,0,11.1,0.6,2.02,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,39,1,1,1,120.0,1,37,37,9,9,125.5,1,0,0,1,0,1,2.073934685043108,0,0,6,7,0.4180498886958897,0.6935986007168357,0,0,6,7,5,14.8,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,39,1,1,1,133.1,1,37,37,7,7,124.5,0,0,0,0,1,0,1.9421295530003173,0,0,7,11,0.09483200900511447,0.31780747155948913,0,0,7,11,4,11.8125,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,39,1,0,1,133.1,1,37,37,9,9,168.0,0,0,0,1,1,0,0.7558833646152,0,0,5,5,0.09483200900511447,0.9413729715898113,0,0,5,5,5,15.2,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,17,1,1,1,152.0,1,37,37,7,5,132.1,1,0,0,1,0,0,-0.562167955812708,0,0,6,10,-0.8748216300672113,-0.029076647662676813,0,0,6,11,1,13.0,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,1,1,121.0,1,37,38,6,9,121.0,0,0,0,1,0,0,-0.562167955812708,0,0,5,9,-0.22838587068566077,0.641978940118299,1,0,5,8,4,14.5,0,7.6,2.6,0.32,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,17,2,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,-0.4303628237699172,0,0,6,8,-0.22838587068566077,0.2290216553300062,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,7,1,1,40,120.0,1,1,19,3,9,120.0,1,0,0,1,0,0,-0.2985576917271264,0,9,13,14,2.680575046531316,0.614183739210527,1,6,12,12,12,14.25,0,13.9,-0.3,0.79,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,7,1,0,40,120.0,1,37,19,9,3,120.0,0,0,0,1,0,0,1.6785192889147356,0,6,10,15,-0.22838587068566077,0.48711995832268923,0,5,9,10,4,13.75,0,8.9,1.4,3.51,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,10,1,1,1,140.0,24,3,3,2,9,140.0,1,0,1,0,0,0,-0.034947427641544786,1,0,8,11,0.741267768386665,0.14200565633029977,0,0,8,11,7,11.32857143,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,0,1,126.0,1,34,34,0,0,142.4,0,0,0,1,0,0,1.1512987607435725,0,0,6,0,-1.5212573894487618,-2.1971023928012143,0,0,6,0,0,0.0,0,7.6,2.6,0.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,39,1,1,1,150.0,1,37,37,9,9,115.0,0,0,0,1,1,0,1.6785192889147356,0,0,6,8,0.4180498886958897,0.6051077536815177,0,0,6,9,5,13.2,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,44,1,1,39,160.0,1,37,37,9,7,160.0,1,0,0,0,1,0,0.8876884966579909,0,4,9,18,0.4180498886958897,0.24622820817458968,0,1,8,21,4,11.0,0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1,0,1,120.0,1,37,19,9,9,135.0,1,0,0,1,1,0,1.1512987607435725,0,0,5,5,0.09483200900511447,0.858781514632153,0,0,5,5,5,14.2,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,17,6,1,1,135.0,1,19,19,7,7,128.0,1,0,0,1,0,1,-0.6939730878554988,0,0,7,7,0.741267768386665,0.784744172564425,0,0,8,8,8,13.65625,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,1,1,138.0,1,1,19,4,7,123.0,1,0,1,0,0,0,-0.6939730878554988,0,0,6,9,0.09483200900511447,0.15675413049205505,0,0,6,14,2,13.5,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,5,1,1,124.0,1,37,37,9,9,113.9,1,0,0,1,0,0,-0.4303628237699172,0,0,6,6,0.4180498886958897,0.10857578128834955,0,0,6,6,6,12.16666667,0,7.6,2.6,0.32,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,1,123.0,1,30,19,4,90,122.3,0,0,0,1,0,0,-0.6939730878554988,0,0,5,6,0.09483200900511447,0.7348943291956648,0,0,5,7,5,11.8,0,7.6,2.6,0.32,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,39,1,0,1,133.1,1,37,37,9,9,113.4,0,0,0,1,0,0,1.2831038927863632,0,0,5,14,-1.1980395097579866,-0.13231596885975003,0,0,5,13,2,12.0,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1,1,130.0,1,2,3,9,1,117.6,0,0,0,1,1,0,-0.562167955812708,0,0,5,14,-0.8748216300672113,0.17740199473146961,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,39,1,1,2,140.0,1,38,38,9,10,150.0,0,0,0,1,1,0,3.1283757413854345,0,0,6,0,-1.5212573894487618,-2.1971023928012143,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,1,124.0,1,3,3,2,2,119.1,1,0,0,1,1,0,-0.6939730878554988,0,0,0,0,-1.5212573894487618,-2.1971023928012143,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,1,115.0,1,19,38,7,7,108.7,0,0,0,1,0,1,-0.562167955812708,0,0,6,9,0.09483200900511447,0.03286694505556726,0,0,6,8,6,10.71428571,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,43,1,1,1,143.0,1,37,1,9,10,121.2,1,0,0,1,1,0,0.22866283644403682,0,5,10,13,0.09483200900511447,0.19804985897088417,0,2,8,10,2,13.0,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,3,1,1,130.0,1,37,38,9,5,130.5,1,0,0,1,0,0,-0.562167955812708,0,0,7,7,0.4180498886958897,0.3735567050059086,0,0,7,7,6,12.45,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,39,1,1,12,133.1,1,37,37,9,6,160.0,0,0,0,1,0,0,2.6011552132142715,0,13,18,19,4.2966644449851925,0.8240061648775561,0,10,13,14,13,14.23076923,1,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,43,1,1,1,122.0,1,1,38,1,7,118.9,0,0,0,1,1,0,-0.2985576917271264,0,0,5,11,-0.8748216300672113,-0.029076647662676813,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,53,1,1,42,140.0,1,3,38,141,151,135.3,0,0,0,1,1,0,-0.2985576917271264,0,7,12,18,2.034139287149766,0.29941210141303015,0,5,12,14,11,12.0,0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,51,1,1,1,136.0,1,1,19,3,5,133.6,1,0,0,1,1,0,-0.4303628237699172,0,4,9,12,1.3877035277682155,0.5809738857451255,0,2,7,9,6,13.875,0,11.1,0.6,2.02,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,43,1,1,1,150.0,1,2,4,4,1,150.0,0,0,0,1,1,0,1.546714156871945,0,16,18,22,4.2966644449851925,0.21181510248542276,0,12,13,13,12,11.5,1,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,44,1,1,39,150.0,1,19,1,1,1,150.0,0,0,0,1,1,0,-0.16675255968433558,0,0,6,12,-0.551603750376436,0.5559461717658093,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,39,1,0,1,130.0,1,37,37,9,9,151.6,0,0,0,1,0,0,0.09685770440124603,0,0,5,9,0.09483200900511447,0.3396352146403502,0,0,5,8,5,12.125,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
